SRA_id,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species
SRR8830784,2060699,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypomyces,Hypomyces perniciosus
SRR8924629,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924628,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924627,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924626,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924625,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924624,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924623,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924622,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR8924621,1202976,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia
SRR896210,447506,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,Laetiporus sulphureus
SRR8954386,456999,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani
SRR8954387,456999,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani
SRR8954388,456999,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani
SRR8954389,456999,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia solani
SRR9130463,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130464,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130465,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130466,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130467,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130468,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130469,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130470,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130471,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130472,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130473,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130474,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130475,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130476,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130477,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130478,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130479,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9130480,307931,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus brasiliensis
SRR9280293,5323,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus eryngii
SRR9280294,5323,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus eryngii
SRR9280305,5323,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus eryngii
SRR9312745,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312746,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312747,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312748,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312749,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312750,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312753,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312751,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312752,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9312754,160864,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes gibbosa
SRR9280306,5323,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus eryngii
SRR9280314,5323,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus eryngii
SRR949902,39416,Eukaryota,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber melanosporum
SRR9644506,81056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos
SRR9644507,81056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos
SRR9644508,81056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos
SRR9644509,81056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos
SRR9644510,81056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos
SRR9644511,81056,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phaeolaceae,Wolfiporia,Wolfiporia cocos
